card_id,date_key,product_key,country_card_key,country_merchant_key,mcg_key,eligible_transactions,eligible_amount,theoretical_cashback,final_cashback,savings_due_to_cap,cap_status
85475930,202405,1,4,13,2,1,153.6,10.75,10.75,0.0,Dentro del Tope
78683833,202405,3,4,1,5,1,379.1,26.54,9.59,16.94,Con Tope Aplicado
50442314,202405,2,4,16,2,1,150.6,10.54,7.39,3.16,Con Tope Aplicado
65520154,202405,3,4,5,1,1,249.2,17.44,6.4,11.04,Con Tope Aplicado
11717316,202405,2,4,1,2,1,117.8,8.25,5.23,3.02,Con Tope Aplicado
23011028,202405,3,4,11,2,1,45.1,3.16,0.68,2.47,Con Tope Aplicado
51098768,202405,2,4,7,7,1,224.7,15.73,10.13,5.6,Con Tope Aplicado
69142055,202405,1,4,11,3,1,136.8,9.58,9.28,0.3,Con Tope Aplicado
67114524,202405,1,4,11,3,1,20.1,1.41,1.41,0.0,Dentro del Tope
93659045,202405,2,4,3,7,1,88.1,6.17,4.04,2.13,Con Tope Aplicado
69610709,202405,2,4,10,1,1,375.9,26.31,13.53,12.78,Con Tope Aplicado
88885214,202405,2,4,5,1,1,183.7,12.86,7.98,4.88,Con Tope Aplicado
54964705,202405,1,4,10,5,1,22.7,1.59,1.59,0.0,Dentro del Tope
94556247,202405,2,4,6,1,1,153.2,10.72,4.87,5.86,Con Tope Aplicado
85513506,202405,1,4,11,7,1,32.2,2.25,2.25,0.0,Dentro del Tope
29659954,202405,1,4,2,4,1,90.9,6.36,6.36,0.0,Dentro del Tope
78441441,202405,1,4,3,9,1,16.1,1.13,1.07,0.06,Con Tope Aplicado
80472663,202405,1,4,9,10,1,163.0,11.41,9.07,2.34,Con Tope Aplicado
94620232,202405,2,4,3,5,1,241.0,16.87,8.28,8.59,Con Tope Aplicado
38665087,202405,1,4,2,12,1,89.0,6.23,6.23,0.0,Dentro del Tope
62427148,202405,2,4,11,7,1,48.1,3.37,2.32,1.04,Con Tope Aplicado
84889678,202405,3,4,5,2,1,288.2,20.17,5.28,14.89,Con Tope Aplicado
74672926,202405,2,4,7,1,1,205.3,14.37,5.08,9.29,Con Tope Aplicado
80972404,202405,1,4,1,1,2,136.6,9.56,9.09,0.47,Con Tope Aplicado
99447844,202405,4,4,3,7,1,485.7,34.0,5.24,28.75,Con Tope Aplicado
38843582,202405,2,4,1,1,2,202.2,14.15,7.63,6.53,Con Tope Aplicado
12209012,202405,1,4,11,2,1,42.2,2.95,2.95,0.0,Dentro del Tope
10185617,202405,2,4,5,9,1,113.4,7.94,5.32,2.61,Con Tope Aplicado
33433382,202405,1,4,7,2,1,45.3,3.17,2.78,0.39,Con Tope Aplicado
54949914,202405,1,4,3,2,2,192.7,13.49,9.47,4.02,Con Tope Aplicado
62373025,202405,5,4,3,1,1,510.6,35.74,2.32,33.43,Con Tope Aplicado
39492826,202405,4,4,3,9,1,1898.0,132.86,23.42,109.44,Con Tope Aplicado
47446884,202405,1,4,5,1,1,121.2,8.48,5.6,2.89,Con Tope Aplicado
28796815,202405,3,4,13,3,1,84.1,5.89,2.07,3.82,Con Tope Aplicado
12723716,202405,1,4,11,4,1,26.1,1.83,1.33,0.5,Con Tope Aplicado
25016498,202405,3,4,13,1,1,135.3,9.47,4.36,5.11,Con Tope Aplicado
33439323,202405,1,4,15,4,1,14.0,0.98,0.98,0.0,Dentro del Tope
41465489,202405,3,4,9,2,1,437.3,30.61,7.85,22.76,Con Tope Aplicado
73971697,202405,3,4,13,4,1,260.8,18.26,14.59,3.67,Con Tope Aplicado
57939144,202405,1,4,11,1,1,12.5,0.88,0.88,0.0,Dentro del Tope
45520443,202405,1,4,15,4,1,145.3,10.17,10.17,0.0,Dentro del Tope
64814356,202405,1,4,10,2,1,139.8,9.79,9.79,0.0,Dentro del Tope
52039808,202405,4,4,11,1,2,1051.3,73.59,8.46,65.13,Con Tope Aplicado
36816716,202405,2,4,5,2,1,25.9,1.81,1.42,0.39,Con Tope Aplicado
25049074,202405,2,4,5,3,1,174.3,12.2,5.34,6.86,Con Tope Aplicado
54012011,202405,1,4,11,9,1,9.2,0.64,0.64,0.0,Dentro del Tope
63847166,202405,1,4,3,3,1,118.8,8.32,5.08,3.23,Con Tope Aplicado
39112292,202405,3,4,5,2,1,93.8,6.57,2.59,3.98,Con Tope Aplicado
17167482,202405,2,4,12,11,1,50.6,3.54,2.32,1.23,Con Tope Aplicado
83828324,202405,1,4,1,1,1,58.0,4.06,4.06,0.0,Dentro del Tope
31273181,202405,2,4,11,4,2,95.9,6.71,4.15,2.57,Con Tope Aplicado
79176411,202405,1,4,1,7,1,170.0,11.9,9.03,2.87,Con Tope Aplicado
58692952,202405,3,4,17,15,1,98.0,6.86,1.64,5.22,Con Tope Aplicado
10853079,202405,2,4,3,4,2,386.7,27.07,14.07,13.0,Con Tope Aplicado
66512331,202405,1,4,15,13,1,142.2,9.95,9.95,0.0,Dentro del Tope
54598636,202405,2,4,3,2,1,221.0,15.47,12.25,3.22,Con Tope Aplicado
68017382,202405,1,4,3,2,1,233.4,16.34,14.74,1.6,Con Tope Aplicado
38834411,202405,1,4,15,3,1,83.7,5.86,4.52,1.34,Con Tope Aplicado
62703057,202405,5,4,1,1,1,676.4,47.35,3.03,44.32,Con Tope Aplicado
83627808,202405,4,4,5,3,1,393.1,27.52,2.84,24.68,Con Tope Aplicado
17316280,202405,1,4,15,1,1,96.2,6.73,6.38,0.35,Con Tope Aplicado
93669482,202405,2,4,3,10,1,113.2,7.92,7.92,0.0,Dentro del Tope
44845798,202405,2,4,3,1,1,73.8,5.17,5.17,0.0,Dentro del Tope
25399805,202405,1,4,1,1,1,40.8,2.86,2.86,0.0,Dentro del Tope
41467542,202405,1,4,3,5,1,80.2,5.61,4.15,1.47,Con Tope Aplicado
73555917,202405,2,4,2,4,1,118.4,8.29,8.29,0.0,Dentro del Tope
70819900,202405,2,4,11,5,1,99.5,6.97,5.78,1.19,Con Tope Aplicado
62670981,202405,1,4,11,11,1,18.3,1.28,1.28,0.0,Dentro del Tope
43935440,202405,4,4,1,13,1,1110.3,77.72,9.34,68.38,Con Tope Aplicado
27464028,202405,2,4,1,6,1,321.7,22.52,12.73,9.79,Con Tope Aplicado
39667025,202405,2,4,11,1,1,274.4,19.21,8.39,10.82,Con Tope Aplicado
10551822,202405,2,4,11,2,1,118.8,8.32,5.17,3.15,Con Tope Aplicado
60091218,202405,2,4,3,1,2,605.0,42.35,13.62,28.73,Con Tope Aplicado
13805853,202405,1,4,1,1,1,67.4,4.72,4.72,0.0,Dentro del Tope
88957445,202405,2,4,1,2,2,349.0,24.43,24.43,0.0,Dentro del Tope
42927842,202405,1,4,11,5,1,51.4,3.6,3.02,0.57,Con Tope Aplicado
99395673,202405,3,4,15,3,1,312.9,21.9,14.09,7.81,Con Tope Aplicado
93703348,202405,1,4,16,3,1,35.8,2.51,2.51,0.0,Dentro del Tope
41855662,202405,2,4,11,3,1,112.1,7.85,7.85,0.0,Dentro del Tope
27623886,202405,1,4,3,4,1,81.7,5.72,4.16,1.56,Con Tope Aplicado
91076342,202405,5,4,11,1,1,1153.7,80.76,5.21,75.55,Con Tope Aplicado
38882179,202405,4,4,5,3,1,299.2,20.94,2.67,18.27,Con Tope Aplicado
67641533,202405,3,4,6,1,1,219.9,15.39,3.92,11.47,Con Tope Aplicado
80438522,202405,3,4,11,4,1,141.5,9.91,2.4,7.51,Con Tope Aplicado
17147635,202405,2,4,15,5,1,109.3,7.65,4.4,3.25,Con Tope Aplicado
99913287,202405,1,4,5,2,1,84.4,5.91,5.91,0.0,Dentro del Tope
61894423,202405,4,4,3,16,1,548.4,38.39,6.24,32.15,Con Tope Aplicado
13334344,202405,3,4,11,4,1,130.1,9.11,4.32,4.78,Con Tope Aplicado
98842339,202405,2,4,1,2,1,13.1,0.92,0.43,0.48,Con Tope Aplicado
78276291,202405,3,4,11,12,1,64.8,4.54,2.84,1.7,Con Tope Aplicado
62427148,202405,2,4,3,2,2,144.4,10.11,6.97,3.14,Con Tope Aplicado
58489955,202405,1,4,5,8,1,89.3,6.25,4.35,1.91,Con Tope Aplicado
65925836,202405,4,4,2,22,1,937.0,65.59,6.16,59.43,Con Tope Aplicado
58964918,202405,2,4,10,1,1,100.9,7.06,5.19,1.87,Con Tope Aplicado
16234636,202405,3,4,1,3,1,624.3,43.7,8.6,35.1,Con Tope Aplicado
25191776,202405,3,4,1,2,1,632.3,44.26,30.91,13.35,Con Tope Aplicado
83059408,202405,4,4,5,3,1,34.8,2.44,0.26,2.17,Con Tope Aplicado
77214477,202405,2,4,12,7,1,363.9,25.47,6.43,19.05,Con Tope Aplicado
74062192,202405,1,4,15,14,1,126.0,8.82,8.82,0.0,Dentro del Tope
97420879,202405,1,4,3,3,1,86.2,6.03,4.52,1.51,Con Tope Aplicado
60985203,202405,2,4,3,6,1,173.8,12.17,10.26,1.91,Con Tope Aplicado
34169509,202405,4,4,13,7,1,493.9,34.57,2.9,31.67,Con Tope Aplicado
91841087,202405,2,4,15,2,1,278.8,19.52,10.62,8.89,Con Tope Aplicado
58913204,202405,3,4,11,9,1,281.8,19.73,4.17,15.55,Con Tope Aplicado
29694073,202405,2,4,3,14,1,184.1,12.89,12.89,0.0,Dentro del Tope
27436064,202405,1,4,15,6,1,170.4,11.93,11.93,0.0,Dentro del Tope
57556390,202405,4,4,11,2,1,1989.3,139.25,14.9,124.35,Con Tope Aplicado
65691001,202405,2,4,11,4,1,101.3,7.09,2.34,4.75,Con Tope Aplicado
88389788,202405,5,4,15,1,1,1048.0,73.36,4.99,68.37,Con Tope Aplicado
31891378,202405,3,4,7,3,1,113.3,7.93,6.72,1.21,Con Tope Aplicado
47529548,202405,2,4,1,5,1,69.9,4.89,4.89,0.0,Dentro del Tope
97968668,202405,2,4,13,10,1,22.5,1.58,1.57,0.0,Dentro del Tope
28312592,202405,1,4,11,3,1,126.9,8.88,6.26,2.62,Con Tope Aplicado
57494606,202405,3,4,13,1,2,1008.1,70.57,18.46,52.11,Con Tope Aplicado
71579588,202405,4,4,15,2,1,251.9,17.63,1.84,15.8,Con Tope Aplicado
56902063,202405,1,4,11,3,1,78.8,5.52,5.24,0.27,Con Tope Aplicado
94764224,202405,5,4,5,2,1,1093.9,76.57,5.31,71.26,Con Tope Aplicado
22265092,202405,2,4,11,3,1,119.7,8.38,6.7,1.68,Con Tope Aplicado
40810015,202405,3,4,3,2,1,177.0,12.39,3.14,9.25,Con Tope Aplicado
18618619,202405,2,4,3,2,1,458.9,32.12,28.09,4.03,Con Tope Aplicado
48301800,202405,3,4,5,1,1,74.5,5.22,5.21,0.0,Dentro del Tope
68342094,202405,2,4,15,4,1,264.3,18.5,15.35,3.15,Con Tope Aplicado
81986613,202405,1,4,9,1,1,71.6,5.01,5.01,0.0,Dentro del Tope
47939760,202405,1,4,15,5,1,94.0,6.58,5.22,1.36,Con Tope Aplicado
71559698,202405,1,4,1,14,1,92.2,6.45,6.45,0.0,Dentro del Tope
84779040,202405,2,4,11,10,1,41.7,2.92,2.07,0.85,Con Tope Aplicado
52375429,202405,1,4,1,3,1,25.7,1.8,1.34,0.45,Con Tope Aplicado
19047137,202405,3,4,11,3,1,216.5,15.16,6.76,8.39,Con Tope Aplicado
23640008,202405,1,4,3,2,1,71.2,4.98,4.2,0.78,Con Tope Aplicado
48867353,202405,2,4,3,7,1,113.3,7.93,3.97,3.96,Con Tope Aplicado
15202498,202405,2,4,3,5,1,169.3,11.85,11.85,0.0,Dentro del Tope
66917773,202405,1,4,9,1,1,104.9,7.34,7.34,0.0,Dentro del Tope
92339142,202405,1,4,5,2,2,202.5,14.18,14.17,0.0,Dentro del Tope
71187370,202405,1,4,17,6,1,5.6,0.39,0.39,0.0,Dentro del Tope
92896649,202405,2,4,11,1,1,384.6,26.92,15.23,11.69,Con Tope Aplicado
50337069,202405,2,4,7,3,1,59.5,4.17,2.41,1.75,Con Tope Aplicado
41333098,202405,2,4,5,2,1,54.3,3.8,1.84,1.96,Con Tope Aplicado
93192275,202405,2,4,1,8,1,356.9,24.98,10.05,14.93,Con Tope Aplicado
95136378,202405,1,4,11,5,1,38.8,2.72,2.72,0.0,Dentro del Tope
24013446,202405,5,4,11,1,2,2438.3,170.68,11.13,159.55,Con Tope Aplicado
43397354,202405,5,4,5,4,1,408.6,28.6,2.41,26.2,Con Tope Aplicado
17382916,202405,3,4,13,2,1,150.4,10.53,6.01,4.52,Con Tope Aplicado
12901704,202405,3,4,17,2,1,137.7,9.64,2.2,7.43,Con Tope Aplicado
41514781,202405,3,4,16,2,1,227.7,15.94,12.31,3.63,Con Tope Aplicado
91652648,202405,1,4,1,12,1,45.4,3.18,2.93,0.25,Con Tope Aplicado
19049608,202405,2,4,1,4,2,507.4,35.52,16.03,19.49,Con Tope Aplicado
41534427,202405,2,4,11,4,1,157.0,10.99,4.76,6.23,Con Tope Aplicado
91759274,202405,1,4,11,1,1,60.3,4.22,4.22,0.0,Dentro del Tope
77214477,202405,2,4,7,19,1,114.0,7.98,2.01,5.97,Con Tope Aplicado
71973714,202405,4,4,3,13,1,854.6,59.82,15.33,44.49,Con Tope Aplicado
39859855,202405,2,4,3,5,1,63.7,4.46,4.46,0.0,Dentro del Tope
95600968,202405,4,4,8,1,1,342.8,24.0,3.27,20.73,Con Tope Aplicado
89743432,202405,5,4,11,9,1,81.9,5.73,0.64,5.09,Con Tope Aplicado
88341001,202405,1,4,9,1,1,37.8,2.65,2.48,0.16,Con Tope Aplicado
96447972,202405,2,4,3,5,1,179.3,12.55,4.97,7.58,Con Tope Aplicado
21711541,202405,4,4,11,7,1,237.4,16.62,3.63,12.98,Con Tope Aplicado
99570539,202405,3,4,3,2,1,539.7,37.78,12.92,24.85,Con Tope Aplicado
23761472,202405,1,4,1,15,1,39.6,2.77,2.77,0.0,Dentro del Tope
30953661,202405,3,4,16,2,1,185.4,12.98,2.95,10.02,Con Tope Aplicado
56952208,202405,2,4,3,8,1,115.4,8.08,4.39,3.69,Con Tope Aplicado
16620348,202405,1,4,1,12,1,116.9,8.18,6.63,1.55,Con Tope Aplicado
23314774,202405,1,4,3,1,2,202.4,14.17,9.9,4.27,Con Tope Aplicado
66623487,202405,1,4,3,10,1,46.6,3.26,3.26,0.0,Dentro del Tope
75502491,202405,4,4,11,4,2,1733.3,121.33,14.9,106.43,Con Tope Aplicado
47103758,202405,2,4,11,3,2,148.9,10.42,6.26,4.16,Con Tope Aplicado
94832632,202405,2,4,5,2,1,336.1,23.53,6.33,17.2,Con Tope Aplicado
38778038,202405,3,4,3,3,1,38.3,2.68,0.72,1.96,Con Tope Aplicado
21055308,202405,2,4,11,5,1,113.6,7.95,6.09,1.86,Con Tope Aplicado
17167482,202405,2,4,11,6,1,154.3,10.8,7.06,3.74,Con Tope Aplicado
36802426,202405,3,4,2,6,1,143.1,10.02,8.87,1.15,Con Tope Aplicado
44603540,202405,1,4,3,11,1,13.5,0.95,0.95,0.0,Dentro del Tope
83233914,202405,4,4,11,2,3,2111.3,147.79,20.0,127.79,Con Tope Aplicado
55789093,202405,2,4,11,8,1,91.3,6.39,3.81,2.58,Con Tope Aplicado
61117253,202405,1,4,5,1,1,54.3,3.8,3.8,0.0,Dentro del Tope
84275931,202405,1,4,11,7,1,72.1,5.05,3.23,1.81,Con Tope Aplicado
26463937,202405,3,4,13,2,1,385.4,26.98,12.09,14.89,Con Tope Aplicado
19018182,202405,4,4,3,4,1,1637.3,114.61,21.1,93.51,Con Tope Aplicado
27381706,202405,2,4,11,3,1,128.4,8.99,6.21,2.78,Con Tope Aplicado
50535891,202405,2,4,11,1,1,138.2,9.67,5.73,3.94,Con Tope Aplicado
32798422,202405,4,4,11,2,1,126.9,8.88,0.88,8.01,Con Tope Aplicado
79931181,202405,2,4,11,2,1,117.5,8.23,7.44,0.79,Con Tope Aplicado
51098768,202405,2,4,12,12,1,26.2,1.83,1.18,0.65,Con Tope Aplicado
89866131,202405,3,4,15,5,1,282.6,19.78,6.47,13.31,Con Tope Aplicado
17069722,202405,3,4,9,9,1,71.3,4.99,1.15,3.84,Con Tope Aplicado
23719337,202405,1,4,3,3,1,155.8,10.91,10.91,0.0,Dentro del Tope
47529548,202405,2,4,5,6,1,165.5,11.59,11.58,0.0,Dentro del Tope
15670840,202405,2,4,1,5,1,85.5,5.99,2.03,3.95,Con Tope Aplicado
70336873,202405,1,4,3,5,1,41.2,2.88,2.88,0.0,Dentro del Tope
86304921,202405,2,4,3,26,1,73.7,5.16,2.7,2.46,Con Tope Aplicado
49254287,202405,5,4,9,26,1,207.8,14.55,1.06,13.49,Con Tope Aplicado
54407958,202405,2,4,11,5,1,140.8,9.86,7.05,2.8,Con Tope Aplicado
21274346,202405,1,4,11,3,1,49.5,3.47,3.47,0.0,Dentro del Tope
36025752,202405,1,4,3,4,1,178.0,12.46,12.46,0.0,Dentro del Tope
10578166,202405,1,4,15,2,1,62.7,4.39,4.39,0.0,Dentro del Tope
12329155,202405,2,4,1,6,1,95.8,6.71,2.52,4.18,Con Tope Aplicado
81402066,202405,3,4,1,1,2,667.9,46.75,16.78,29.98,Con Tope Aplicado
59690878,202405,2,4,3,10,1,23.8,1.67,0.59,1.08,Con Tope Aplicado
67983924,202405,3,4,1,3,1,472.4,33.07,5.43,27.64,Con Tope Aplicado
58562419,202405,1,4,11,3,1,30.4,2.13,2.13,0.0,Dentro del Tope
71813917,202405,3,4,13,1,1,24.1,1.69,1.19,0.49,Con Tope Aplicado
90748716,202405,2,4,3,1,1,331.1,23.18,23.18,0.0,Dentro del Tope
55612133,202405,1,4,11,1,1,48.7,3.41,3.41,0.0,Dentro del Tope
99884252,202405,4,4,3,1,2,2245.0,157.15,14.56,142.59,Con Tope Aplicado
85797047,202405,2,4,11,4,2,98.9,6.92,4.29,2.63,Con Tope Aplicado
93584231,202405,1,4,3,1,1,273.4,19.14,19.14,0.0,Dentro del Tope
40417646,202405,4,4,1,10,1,335.7,23.5,3.72,19.77,Con Tope Aplicado
78678424,202405,3,4,3,4,1,239.9,16.79,4.59,12.2,Con Tope Aplicado
45892806,202405,1,4,3,3,1,155.8,10.91,9.11,1.8,Con Tope Aplicado
96104244,202405,5,4,3,2,1,1689.9,118.29,6.85,111.44,Con Tope Aplicado
30057402,202405,1,4,2,3,1,64.3,4.5,4.5,0.0,Dentro del Tope
81640583,202405,3,4,7,3,1,218.1,15.27,3.94,11.33,Con Tope Aplicado
57548894,202405,3,4,11,2,1,615.3,43.07,18.37,24.7,Con Tope Aplicado
55635795,202405,1,4,11,3,1,210.2,14.71,14.71,0.0,Dentro del Tope
35928496,202405,2,4,3,7,1,454.8,31.84,12.37,19.46,Con Tope Aplicado
37817752,202405,2,4,5,1,1,23.5,1.65,1.65,0.0,Dentro del Tope
50065246,202405,4,4,7,4,1,171.8,12.03,2.28,9.75,Con Tope Aplicado
37630484,202405,1,4,3,9,1,5.5,0.39,0.39,0.0,Dentro del Tope
82670860,202405,1,4,3,6,1,66.8,4.68,4.33,0.35,Con Tope Aplicado
55104015,202405,1,4,3,3,1,30.1,2.11,1.0,1.11,Con Tope Aplicado
85070840,202405,3,4,15,5,1,698.9,48.92,13.71,35.22,Con Tope Aplicado
80027936,202405,2,4,1,5,1,106.5,7.46,3.83,3.62,Con Tope Aplicado
51450830,202405,1,4,11,3,1,47.9,3.35,3.35,0.0,Dentro del Tope
13902071,202405,3,4,11,5,2,237.9,16.65,8.91,7.74,Con Tope Aplicado
10149659,202405,2,4,1,8,1,143.1,10.02,4.06,5.96,Con Tope Aplicado
40368310,202405,4,4,1,1,2,1835.4,128.48,23.16,105.32,Con Tope Aplicado
71661134,202405,1,4,5,3,1,38.2,2.67,2.65,0.03,Con Tope Aplicado
23431397,202405,3,4,3,5,1,446.6,31.26,30.76,0.5,Con Tope Aplicado
61701898,202405,2,4,12,2,1,363.1,25.42,18.65,6.77,Con Tope Aplicado
18611208,202405,3,4,1,6,1,32.1,2.25,0.64,1.6,Con Tope Aplicado
68017382,202405,1,4,6,3,1,43.0,3.01,2.72,0.29,Con Tope Aplicado
97844029,202405,2,4,5,4,1,393.1,27.52,14.49,13.03,Con Tope Aplicado
24125273,202405,5,4,10,1,1,2969.4,207.86,23.4,184.46,Con Tope Aplicado
48781603,202405,1,4,7,2,1,109.6,7.67,7.67,0.0,Dentro del Tope
13277382,202405,1,4,3,5,1,13.1,0.92,0.79,0.13,Con Tope Aplicado
86725887,202405,2,4,5,4,1,26.9,1.88,0.93,0.95,Con Tope Aplicado
68963876,202405,2,4,3,3,1,27.7,1.94,1.57,0.37,Con Tope Aplicado
10880937,202405,2,4,11,2,1,156.7,10.97,8.01,2.96,Con Tope Aplicado
96126225,202405,3,4,5,11,1,258.6,18.1,4.86,13.24,Con Tope Aplicado
61585224,202405,1,4,3,5,2,187.5,13.13,13.13,0.0,Dentro del Tope
87565331,202405,1,4,13,2,1,9.9,0.69,0.69,0.0,Dentro del Tope
44477140,202405,1,4,10,1,1,42.7,2.99,2.99,0.0,Dentro del Tope
31429238,202405,1,4,3,1,1,3.4,0.24,0.24,0.0,Dentro del Tope
22780185,202405,1,4,11,7,1,220.4,15.43,9.19,6.23,Con Tope Aplicado
61100409,202405,4,4,5,4,1,719.9,50.39,6.14,44.26,Con Tope Aplicado
79882595,202405,5,4,3,6,2,3442.1,240.95,15.02,225.93,Con Tope Aplicado
50985956,202405,4,4,3,10,1,229.9,16.09,2.13,13.96,Con Tope Aplicado
51045425,202405,3,4,11,5,1,95.5,6.69,6.69,0.0,Dentro del Tope
28907945,202405,1,4,1,2,1,39.6,2.77,2.77,0.0,Dentro del Tope
28537924,202405,4,4,3,4,1,555.0,38.85,9.12,29.73,Con Tope Aplicado
41052168,202405,3,4,1,6,1,159.4,11.16,2.95,8.2,Con Tope Aplicado
55879758,202405,5,4,13,3,1,1340.8,93.86,11.98,81.88,Con Tope Aplicado
63747829,202405,3,4,1,8,1,278.3,19.48,12.01,7.47,Con Tope Aplicado
24370103,202405,1,4,11,2,1,112.5,7.88,5.56,2.31,Con Tope Aplicado
96946382,202405,4,4,9,2,1,1906.6,133.46,13.33,120.14,Con Tope Aplicado
67677326,202405,1,4,3,5,1,264.6,18.52,12.05,6.47,Con Tope Aplicado
33043936,202405,1,4,15,14,1,19.4,1.36,1.36,0.0,Dentro del Tope
31718628,202405,1,4,6,5,1,55.5,3.89,3.88,0.0,Dentro del Tope
88752904,202405,3,4,15,1,1,140.2,9.81,6.72,3.09,Con Tope Aplicado
82301680,202405,1,4,1,9,1,154.2,10.79,6.79,4.01,Con Tope Aplicado
33433382,202405,1,4,3,3,1,81.6,5.71,5.01,0.7,Con Tope Aplicado
88466323,202405,4,4,1,3,2,1905.6,133.39,15.97,117.43,Con Tope Aplicado
49918327,202405,1,4,3,3,1,22.9,1.6,1.6,0.0,Dentro del Tope
84149617,202405,2,4,5,3,1,41.5,2.91,1.88,1.03,Con Tope Aplicado
39919942,202405,1,4,15,1,1,20.4,1.43,1.43,0.0,Dentro del Tope
68024847,202405,3,4,1,3,1,117.2,8.2,4.13,4.07,Con Tope Aplicado
83697853,202405,5,4,11,1,1,1545.6,108.19,8.48,99.71,Con Tope Aplicado
31653384,202405,2,4,1,2,1,131.8,9.23,5.64,3.59,Con Tope Aplicado
29265360,202405,1,4,15,4,1,192.1,13.45,13.45,0.0,Dentro del Tope
12626952,202405,2,4,2,1,1,67.0,4.69,3.56,1.13,Con Tope Aplicado
74523911,202405,1,4,15,2,1,54.6,3.82,2.78,1.04,Con Tope Aplicado
82301680,202405,1,4,5,1,1,105.4,7.38,4.64,2.74,Con Tope Aplicado
68802330,202405,4,4,15,4,1,306.8,21.48,6.23,15.24,Con Tope Aplicado
47446884,202405,1,4,9,10,1,236.1,16.53,10.9,5.63,Con Tope Aplicado
28480574,202405,2,4,15,2,1,15.9,1.11,0.5,0.61,Con Tope Aplicado
17316280,202405,1,4,11,16,1,8.8,0.62,0.58,0.03,Con Tope Aplicado
15152909,202405,1,4,1,1,1,23.9,1.67,1.67,0.0,Dentro del Tope
32761541,202405,2,4,3,8,1,76.7,5.37,2.94,2.43,Con Tope Aplicado
41267489,202405,3,4,13,9,1,91.7,6.42,1.82,4.6,Con Tope Aplicado
19235538,202405,2,4,5,5,1,107.5,7.53,7.53,0.0,Dentro del Tope
20807724,202405,3,4,11,3,2,139.9,9.79,2.91,6.88,Con Tope Aplicado
17082435,202405,4,4,1,2,1,1246.6,87.26,9.85,77.41,Con Tope Aplicado
56681611,202405,2,4,15,11,1,217.0,15.19,7.85,7.33,Con Tope Aplicado
30953661,202405,3,4,15,3,1,210.9,14.76,3.36,11.4,Con Tope Aplicado
84541112,202405,1,4,3,3,1,85.2,5.96,5.96,0.0,Dentro del Tope
40894583,202405,1,4,13,1,1,94.5,6.62,4.65,1.96,Con Tope Aplicado
22089923,202405,1,4,1,1,1,49.7,3.48,3.48,0.0,Dentro del Tope
29540434,202405,5,4,3,4,1,1658.1,116.07,12.69,103.37,Con Tope Aplicado
37388035,202405,4,4,1,4,2,1685.9,118.01,16.96,101.05,Con Tope Aplicado
97339803,202405,2,4,16,5,1,171.2,11.98,11.98,0.0,Dentro del Tope
77916196,202405,2,4,9,2,1,494.2,34.59,15.35,19.25,Con Tope Aplicado
36959367,202405,3,4,7,8,1,254.1,17.79,3.87,13.92,Con Tope Aplicado
20343538,202405,2,4,3,5,2,315.5,22.09,22.08,0.0,Dentro del Tope
86656150,202405,1,4,10,9,1,75.2,5.26,4.52,0.75,Con Tope Aplicado
69596628,202405,2,4,5,1,2,391.3,27.39,17.64,9.75,Con Tope Aplicado
38310787,202405,1,4,1,2,1,46.9,3.28,3.28,0.0,Dentro del Tope
36726764,202405,1,4,7,11,1,60.0,4.2,3.32,0.88,Con Tope Aplicado
18520806,202405,3,4,11,5,1,181.7,12.72,11.1,1.61,Con Tope Aplicado
62703847,202405,1,4,11,5,1,61.0,4.27,4.27,0.0,Dentro del Tope
51225874,202405,2,4,3,7,1,132.4,9.27,3.77,5.5,Con Tope Aplicado
47367532,202405,2,4,3,5,2,384.5,26.92,12.51,14.4,Con Tope Aplicado
94586742,202405,4,4,5,10,1,128.4,8.99,1.84,7.15,Con Tope Aplicado
41493776,202405,1,4,3,6,1,22.6,1.58,1.58,0.0,Dentro del Tope
57924470,202405,2,4,3,1,2,316.2,22.13,12.27,9.87,Con Tope Aplicado
30068085,202405,1,4,7,2,1,34.5,2.42,2.16,0.25,Con Tope Aplicado
91076342,202405,5,4,3,5,2,3247.3,227.31,14.66,212.66,Con Tope Aplicado
61155009,202405,3,4,5,5,1,121.9,8.53,8.53,0.0,Dentro del Tope
27051383,202405,2,4,11,2,2,365.4,25.58,11.66,13.92,Con Tope Aplicado
41256532,202405,1,4,1,4,1,139.1,9.74,9.74,0.0,Dentro del Tope
17204661,202405,3,4,3,8,1,96.9,6.78,3.25,3.53,Con Tope Aplicado
65646056,202405,3,4,3,6,1,133.6,9.35,9.35,0.0,Dentro del Tope
71400375,202405,1,4,17,1,1,80.4,5.63,5.56,0.07,Con Tope Aplicado
35980266,202405,2,4,1,2,1,228.9,16.02,7.6,8.43,Con Tope Aplicado
27141466,202405,2,4,7,3,1,172.0,12.04,6.48,5.56,Con Tope Aplicado
24124905,202405,3,4,11,1,1,219.9,15.39,3.92,11.47,Con Tope Aplicado
56780451,202405,3,4,3,7,1,37.1,2.6,2.6,0.0,Dentro del Tope
83539026,202405,3,4,7,2,1,383.4,26.84,8.76,18.08,Con Tope Aplicado
21601900,202405,1,4,13,2,1,37.0,2.59,2.59,0.0,Dentro del Tope
45284450,202405,3,4,11,7,1,258.2,18.07,14.78,3.3,Con Tope Aplicado
20066950,202405,1,4,15,6,1,116.2,8.13,8.13,0.0,Dentro del Tope
